station_id,date,water_temperature_c,conductivity_us_cm,ph,rainfall_24h_mm,turbidity_ntu,left_row_id,matched_rs_date,red,green,nir,swir,ndvi,ndwi,mndwi,ndti,matched_rs_row_id,match_type,time_delta_days
station-1,2024-01-27,16.15848136451651,438.13675196835516,7.639849736477877,0.0,8.0240977429091,26,2024-01-26,0.19352089025992125,0.4693096533431434,0.41483402064159236,0.049337438251691436,0.36378950250226455,0.06161400494563911,0.8097456283810277,-0.416077330389859,5.0,nearest,-1.0
station-1,2024-01-28,14.83798558042712,415.5461994998796,7.606308471156306,0.0,7.3821872862588815,27,2024-01-26,0.19352089025992125,0.4693096533431434,0.41483402064159236,0.049337438251691436,0.36378950250226455,0.06161400494563911,0.8097456283810277,-0.416077330389859,5.0,nearest,-2.0
station-1,2024-01-29,15.98638954177511,436.5671423480232,7.705002884467481,0.0,4.728164002768194,28,2024-01-31,0.23481172092984295,0.4358902036399865,0.4298465322559346,0.07962594414135486,0.2934362289060116,0.006980957528384754,0.6910826383070794,-0.29980305012410685,6.0,nearest,2.0
station-1,2024-01-30,16.27366004459703,432.3006340159774,7.65335647318595,0.0,14.60060566174627,29,2024-01-31,0.23481172092984295,0.4358902036399865,0.4298465322559346,0.07962594414135486,0.2934362289060116,0.006980957528384754,0.6910826383070794,-0.29980305012410685,6.0,nearest,1.0
station-1,2024-01-31,16.722210028654306,436.59163388989174,7.607734328582684,3.700786418779421,15.394866162105357,30,2024-01-31,0.23481172092984295,0.4358902036399865,0.4298465322559346,0.07962594414135486,0.2934362289060116,0.006980957528384754,0.6910826383070794,-0.29980305012410685,6.0,nearest,0.0
station-1,2024-02-01,16.34437005357466,426.1279407949016,7.651627835302414,0.0,9.255483275469912,31,2024-01-31,0.23481172092984295,0.4358902036399865,0.4298465322559346,0.07962594414135486,0.2934362289060116,0.006980957528384754,0.6910826383070794,-0.29980305012410685,6.0,nearest,-1.0
station-1,2024-02-02,16.14051238679182,430.1962891419787,7.6127794433094635,0.0,6.128985780717721,32,2024-01-31,0.23481172092984295,0.4358902036399865,0.4298465322559346,0.07962594414135486,0.2934362289060116,0.006980957528384754,0.6910826383070794,-0.29980305012410685,6.0,nearest,-2.0
station-1,2024-02-03,17.777584302283092,421.2212279322868,7.589338218128535,0.0,2.3857244778443065,33,2024-02-05,0.1849228067363182,0.4370082816980081,0.45767449336212285,0.05123380446639324,0.4244519648371089,-0.023098926502441934,0.7901295037104124,-0.40532702038790136,7.0,nearest,2.0
station-1,2024-02-04,17.70180922291726,420.5226512125393,7.687918932468823,2.887838721356914,21.59306314663657,34,2024-02-05,0.1849228067363182,0.4370082816980081,0.45767449336212285,0.05123380446639324,0.4244519648371089,-0.023098926502441934,0.7901295037104124,-0.40532702038790136,7.0,nearest,1.0
station-1,2024-02-05,16.380192574751746,421.29774464505243,7.67263740724741,0.0,5.294364989329058,35,2024-02-05,0.1849228067363182,0.4370082816980081,0.45767449336212285,0.05123380446639324,0.4244519648371089,-0.023098926502441934,0.7901295037104124,-0.40532702038790136,7.0,nearest,0.0
station-1,2024-02-06,16.444857744898073,428.4973243944779,7.683557442468357,0.0,9.442917379168929,36,2024-02-05,0.1849228067363182,0.4370082816980081,0.45767449336212285,0.05123380446639324,0.4244519648371089,-0.023098926502441934,0.7901295037104124,-0.40532702038790136,7.0,nearest,-1.0
station-1,2024-02-07,17.412679487549273,425.01880632411957,7.661571518962809,0.0,2.3408235484702633,37,2024-02-05,0.1849228067363182,0.4370082816980081,0.45767449336212285,0.05123380446639324,0.4244519648371089,-0.023098926502441934,0.7901295037104124,-0.40532702038790136,7.0,nearest,-2.0
station-1,2024-02-08,16.289080499235798,431.18147370477334,7.711886414121733,0.0,13.03665990906509,38,2024-02-10,0.1787190185981307,0.43294021349608,0.4718475592676049,0.05801148402099901,0.4505742388905357,-0.04300162639541646,0.7636774276802212,-0.4156255338900744,8.0,nearest,2.0
station-1,2024-02-09,16.618753826725683,422.7432528561486,7.737229768192756,0.0,8.995524533730034,39,2024-02-10,0.1787190185981307,0.43294021349608,0.4718475592676049,0.05801148402099901,0.4505742388905357,-0.04300162639541646,0.7636774276802212,-0.4156255338900744,8.0,nearest,1.0
station-1,2024-02-10,18.324684499038913,425.5369827460881,7.684677295543744,0.0,4.482620226659092,40,2024-02-10,0.1787190185981307,0.43294021349608,0.4718475592676049,0.05801148402099901,0.4505742388905357,-0.04300162639541646,0.7636774276802212,-0.4156255338900744,8.0,nearest,0.0
station-1,2024-02-11,17.983608470754348,421.3022595924857,7.644307593918466,0.0,14.58138662375919,41,2024-02-10,0.1787190185981307,0.43294021349608,0.4718475592676049,0.05801148402099901,0.4505742388905357,-0.04300162639541646,0.7636774276802212,-0.4156255338900744,8.0,nearest,-1.0
station-1,2024-02-12,17.89906111257648,410.87851666765,7.694582297088989,0.0,11.315155625420877,42,2024-02-10,0.1787190185981307,0.43294021349608,0.4718475592676049,0.05801148402099901,0.4505742388905357,-0.04300162639541646,0.7636774276802212,-0.4156255338900744,8.0,nearest,-2.0
station-1,2024-02-13,18.02671944458854,429.6308623633772,7.62951987018898,0.0,15.571795260597545,43,2024-02-10,0.1787190185981307,0.43294021349608,0.4718475592676049,0.05801148402099901,0.4505742388905357,-0.04300162639541646,0.7636774276802212,-0.4156255338900744,8.0,nearest,-3.0
station-1,2024-02-14,16.841032438076212,420.64654578732086,7.654993751022508,0.0,3.2093024371469854,44,,,,,,,,,,,nearest,
station-1,2024-02-15,18.967486281659312,425.38546820136327,7.657245275265228,0.0,12.093779596251338,45,,,,,,,,,,,nearest,
station-1,2024-02-16,17.645521744731287,409.60527988285304,7.672211740712511,0.01890573376278243,8.95980220649555,46,,,,,,,,,,,nearest,
station-1,2024-02-17,17.687182904039293,415.35310154573307,7.673947463558991,2.029063878527407,12.197255356790206,47,2024-02-20,0.2944108835869433,0.41304761188130745,0.4725557507956947,0.10984125187047132,0.23227199101320398,-0.06719502366669657,0.5798676947053353,-0.16769425917465475,9.0,nearest,3.0
station-1,2024-02-18,19.413334305684103,406.92280334309874,7.6396735407745595,0.2599302725395217,14.095481421500535,48,2024-02-20,0.2944108835869433,0.41304761188130745,0.4725557507956947,0.10984125187047132,0.23227199101320398,-0.06719502366669657,0.5798676947053353,-0.16769425917465475,9.0,nearest,2.0
station-1,2024-02-19,17.90619155874506,401.3926948860607,7.690456438366429,0.19261887344166534,15.464925033079574,49,2024-02-20,0.2944108835869433,0.41304761188130745,0.4725557507956947,0.10984125187047132,0.23227199101320398,-0.06719502366669657,0.5798676947053353,-0.16769425917465475,9.0,nearest,1.0
station-1,2024-02-20,19.323024503739088,422.7095394339158,7.71390951455356,7.238411558085765,29.698768323052967,50,2024-02-20,0.2944108835869433,0.41304761188130745,0.4725557507956947,0.10984125187047132,0.23227199101320398,-0.06719502366669657,0.5798676947053353,-0.16769425917465475,9.0,nearest,0.0
station-1,2024-02-21,19.20518020884498,405.9018821691993,7.706332905372693,0.0,12.939364165065944,51,2024-02-20,0.2944108835869433,0.41304761188130745,0.4725557507956947,0.10984125187047132,0.23227199101320398,-0.06719502366669657,0.5798676947053353,-0.16769425917465475,9.0,nearest,-1.0
station-1,2024-02-22,18.447022479823733,404.44334355058834,7.712819090798121,0.0,13.78917158090735,52,2024-02-20,0.2944108835869433,0.41304761188130745,0.4725557507956947,0.10984125187047132,0.23227199101320398,-0.06719502366669657,0.5798676947053353,-0.16769425917465475,9.0,nearest,-2.0
station-1,2024-02-23,20.202231478879963,411.955382110969,7.644476760717007,0.0,16.516544760721555,53,2024-02-25,0.2406815177700875,0.46707516662121396,0.4589185284885862,0.08536794207076108,0.31194539206449196,0.008808524481001523,0.6909439515939023,-0.3198749709384008,10.0,nearest,2.0
station-1,2024-02-24,18.87073451958738,422.677773706212,7.649593850111954,1.6311405759801758,11.378155258298598,54,2024-02-25,0.2406815177700875,0.46707516662121396,0.4589185284885862,0.08536794207076108,0.31194539206449196,0.008808524481001523,0.6909439515939023,-0.3198749709384008,10.0,nearest,1.0
station-1,2024-02-25,18.58837753825195,410.1095091516302,7.754965190941815,0.0,14.10329349064224,55,2024-02-25,0.2406815177700875,0.46707516662121396,0.4589185284885862,0.08536794207076108,0.31194539206449196,0.008808524481001523,0.6909439515939023,-0.3198749709384008,10.0,nearest,0.0
station-1,2024-02-26,19.03976047268118,418.5818193885323,7.700854136256692,0.0,14.456512982930388,56,2024-02-25,0.2406815177700875,0.46707516662121396,0.4589185284885862,0.08536794207076108,0.31194539206449196,0.008808524481001523,0.6909439515939023,-0.3198749709384008,10.0,nearest,-1.0
station-1,2024-02-27,18.357608000976487,409.24999964196314,7.677916347616886,2.440254361342804,24.245438514116213,57,2024-02-25,0.2406815177700875,0.46707516662121396,0.4589185284885862,0.08536794207076108,0.31194539206449196,0.008808524481001523,0.6909439515939023,-0.3198749709384008,10.0,nearest,-2.0
station-1,2024-02-28,20.50123847261122,404.24693406799474,7.656088212758923,0.0,13.301111694666343,58,2024-03-01,0.24470813496150415,0.45549076535021726,0.476757377976246,0.08474947625299883,0.321635946352939,-0.022812180188576045,0.6862526345631105,-0.30103250704174894,11.0,nearest,2.0
station-1,2024-02-29,19.120460049368997,405.9637742836712,7.723732534030463,1.618084621207638,18.888636058650384,59,2024-03-01,0.24470813496150415,0.45549076535021726,0.476757377976246,0.08474947625299883,0.321635946352939,-0.022812180188576045,0.6862526345631105,-0.30103250704174894,11.0,nearest,1.0
station-1,2024-03-01,20.164437162580313,415.9137429949686,7.681255435841157,0.0,14.222490521408345,60,2024-03-01,0.24470813496150415,0.45549076535021726,0.476757377976246,0.08474947625299883,0.321635946352939,-0.022812180188576045,0.6862526345631105,-0.30103250704174894,11.0,nearest,0.0
station-1,2024-03-02,20.255438431769377,410.4727205739014,7.710689038444237,0.0,16.37791150769843,61,2024-03-01,0.24470813496150415,0.45549076535021726,0.476757377976246,0.08474947625299883,0.321635946352939,-0.022812180188576045,0.6862526345631105,-0.30103250704174894,11.0,nearest,-1.0
station-1,2024-03-03,20.398297627584707,420.6237536771028,7.72070651806809,0.0,26.99474189006452,62,2024-03-01,0.24470813496150415,0.45549076535021726,0.476757377976246,0.08474947625299883,0.321635946352939,-0.022812180188576045,0.6862526345631105,-0.30103250704174894,11.0,nearest,-2.0
station-1,2024-03-04,22.046460399298624,412.3799042145571,7.726878089437969,0.0,20.568602466613346,63,2024-03-06,0.2992394517988047,0.4330038816176996,0.49708874413655035,0.11299440959185965,0.2484519490175215,-0.06890159188917527,0.5860997684020541,-0.18267756593259268,12.0,nearest,2.0
station-1,2024-03-05,20.29748764343574,416.9310345246252,7.671945067390628,6.13029325451048,27.619878953225232,64,2024-03-06,0.2992394517988047,0.4330038816176996,0.49708874413655035,0.11299440959185965,0.2484519490175215,-0.06890159188917527,0.5860997684020541,-0.18267756593259268,12.0,nearest,1.0
station-1,2024-03-06,20.461060454720297,410.7626443903941,7.693950879955488,5.24295787565239,26.009887962126435,65,2024-03-06,0.2992394517988047,0.4330038816176996,0.49708874413655035,0.11299440959185965,0.2484519490175215,-0.06890159188917527,0.5860997684020541,-0.18267756593259268,12.0,nearest,0.0
station-1,2024-03-07,20.797671233628368,413.21650536145006,7.728151436948093,0.0,16.97972801105227,66,2024-03-06,0.2992394517988047,0.4330038816176996,0.49708874413655035,0.11299440959185965,0.2484519490175215,-0.06890159188917527,0.5860997684020541,-0.18267756593259268,12.0,nearest,-1.0
station-1,2024-03-08,19.98559281857318,417.89409552081054,7.729369846236702,0.6372500140915643,17.824307775199227,67,2024-03-06,0.2992394517988047,0.4330038816176996,0.49708874413655035,0.11299440959185965,0.2484519490175215,-0.06890159188917527,0.5860997684020541,-0.18267756593259268,12.0,nearest,-2.0
station-1,2024-03-09,20.784520153503937,410.2664591033392,7.716901796986521,0.0,19.81932789302703,68,2024-03-11,0.27138401762656633,0.43275447869707667,0.4773829974920147,0.09942103722963731,0.2751175942663882,-0.04903492050652129,0.6263599723992992,-0.22917431998539628,13.0,nearest,2.0
station-1,2024-03-10,19.54447240874507,417.4741284722192,7.6684204800329905,0.0,15.02377903468022,69,2024-03-11,0.27138401762656633,0.43275447869707667,0.4773829974920147,0.09942103722963731,0.2751175942663882,-0.04903492050652129,0.6263599723992992,-0.22917431998539628,13.0,nearest,1.0
station-1,2024-03-11,21.477715636438383,410.3933599354912,7.71676401657349,4.050334468296938,20.30839223929301,70,2024-03-11,0.27138401762656633,0.43275447869707667,0.4773829974920147,0.09942103722963731,0.2751175942663882,-0.04903492050652129,0.6263599723992992,-0.22917431998539628,13.0,nearest,0.0
station-1,2024-03-12,21.802137627825175,417.1439614640625,7.71415744386703,0.0,18.65061928906851,71,2024-03-11,0.27138401762656633,0.43275447869707667,0.4773829974920147,0.09942103722963731,0.2751175942663882,-0.04903492050652129,0.6263599723992992,-0.22917431998539628,13.0,nearest,-1.0
station-1,2024-03-13,19.969059203679514,424.5954233833172,7.784357593052393,0.0,18.040547371258448,72,2024-03-11,0.27138401762656633,0.43275447869707667,0.4773829974920147,0.09942103722963731,0.2751175942663882,-0.04903492050652129,0.6263599723992992,-0.22917431998539628,13.0,nearest,-2.0
station-1,2024-03-14,21.362311585751932,427.03518116920793,7.711255293439051,0.0,18.04353396875185,73,2024-03-16,0.22712738730894894,0.4313814776449064,0.4751614272668599,0.08897240677149829,0.35317953925797124,-0.04829330127095812,0.6580311613459597,-0.3101766752225431,14.0,nearest,2.0
station-1,2024-03-15,20.484409882987006,415.3809920332825,7.793857010787721,0.0,20.748051482617676,74,2024-03-16,0.22712738730894894,0.4313814776449064,0.4751614272668599,0.08897240677149829,0.35317953925797124,-0.04829330127095812,0.6580311613459597,-0.3101766752225431,14.0,nearest,1.0
station-1,2024-03-16,20.695076065353007,429.98721410688955,7.6310487597078245,0.0,16.425911481422716,75,2024-03-16,0.22712738730894894,0.4313814776449064,0.4751614272668599,0.08897240677149829,0.35317953925797124,-0.04829330127095812,0.6580311613459597,-0.3101766752225431,14.0,nearest,0.0
station-1,2024-03-17,20.830127106984378,418.68161188838434,7.783529648820854,0.0,15.629485206400085,76,2024-03-16,0.22712738730894894,0.4313814776449064,0.4751614272668599,0.08897240677149829,0.35317953925797124,-0.04829330127095812,0.6580311613459597,-0.3101766752225431,14.0,nearest,-1.0
station-1,2024-03-18,19.73262049908232,406.06295256615863,7.720662874474694,17.27336217961788,48.3724547834766,77,2024-03-16,0.22712738730894894,0.4313814776449064,0.4751614272668599,0.08897240677149829,0.35317953925797124,-0.04829330127095812,0.6580311613459597,-0.3101766752225431,14.0,nearest,-2.0
station-1,2024-03-19,19.561886324380758,417.9831134376612,7.740627251153569,5.7920112545465425,31.338429221770696,78,2024-03-21,0.20342376735012122,0.4389322656040883,0.5121403321371644,0.06545898031087674,0.4314310416191142,-0.07697421490950465,0.7404436304514593,-0.3666323443260249,15.0,nearest,2.0
station-1,2024-03-20,19.641471212481974,417.5966410851067,7.743444233027873,0.4573493096979848,17.78807667354189,79,2024-03-21,0.20342376735012122,0.4389322656040883,0.5121403321371644,0.06545898031087674,0.4314310416191142,-0.07697421490950465,0.7404436304514593,-0.3666323443260249,15.0,nearest,1.0
station-1,2024-03-21,19.62005600160575,409.1538402448254,7.637213935897313,0.0,10.045752741660621,80,2024-03-21,0.20342376735012122,0.4389322656040883,0.5121403321371644,0.06545898031087674,0.4314310416191142,-0.07697421490950465,0.7404436304514593,-0.3666323443260249,15.0,nearest,0.0
station-1,2024-03-22,19.87565339250198,414.38984210134765,7.731183121307776,0.0,15.597242003454395,81,2024-03-21,0.20342376735012122,0.4389322656040883,0.5121403321371644,0.06545898031087674,0.4314310416191142,-0.07697421490950465,0.7404436304514593,-0.3666323443260249,15.0,nearest,-1.0
station-1,2024-03-23,20.538458015174903,410.8954988897601,7.72132526870707,0.0,11.56080253981518,82,2024-03-21,0.20342376735012122,0.4389322656040883,0.5121403321371644,0.06545898031087674,0.4314310416191142,-0.07697421490950465,0.7404436304514593,-0.3666323443260249,15.0,nearest,-2.0
station-1,2024-03-24,21.017671956423392,430.00814016946055,7.71071369140203,2.493846858405622,26.79331391098948,83,2024-03-26,0.22629656518835448,0.3939913891633848,0.5019355530811146,0.09096495866053968,0.37850429962876875,-0.12048322115116364,0.6248530034972682,-0.27034996052807053,16.0,nearest,2.0
station-1,2024-03-25,20.408186657838588,436.681749352107,7.743507149254629,0.0,15.045958446359428,84,2024-03-26,0.22629656518835448,0.3939913891633848,0.5019355530811146,0.09096495866053968,0.37850429962876875,-0.12048322115116364,0.6248530034972682,-0.27034996052807053,16.0,nearest,1.0
station-1,2024-03-26,20.568122446230166,423.4955796021946,7.644097503738492,0.0,16.311524187410047,85,2024-03-26,0.22629656518835448,0.3939913891633848,0.5019355530811146,0.09096495866053968,0.37850429962876875,-0.12048322115116364,0.6248530034972682,-0.27034996052807053,16.0,nearest,0.0
station-1,2024-03-27,22.085536498665824,407.7382196641758,7.715617558671727,0.0,11.550950968918697,86,2024-03-26,0.22629656518835448,0.3939913891633848,0.5019355530811146,0.09096495866053968,0.37850429962876875,-0.12048322115116364,0.6248530034972682,-0.27034996052807053,16.0,nearest,-1.0
station-1,2024-03-28,20.965895775035786,417.17829724380323,7.738869176965159,0.2669611107973855,18.03542934562151,87,2024-03-26,0.22629656518835448,0.3939913891633848,0.5019355530811146,0.09096495866053968,0.37850429962876875,-0.12048322115116364,0.6248530034972682,-0.27034996052807053,16.0,nearest,-2.0
station-1,2024-03-29,21.585349310547013,448.0331714781553,7.7213128196995235,0.0,12.533472469252711,88,2024-03-31,0.2355104875369203,0.42512767216556263,0.501722787096061,0.09535722799129513,0.3610964245905339,-0.08264020820739297,0.6335831146588211,-0.2870212412707677,17.0,nearest,2.0
station-1,2024-03-30,19.835222476410497,432.4683904274202,7.80647652266565,6.088692868683924,27.08025200336038,89,2024-03-31,0.2355104875369203,0.42512767216556263,0.501722787096061,0.09535722799129513,0.3610964245905339,-0.08264020820739297,0.6335831146588211,-0.2870212412707677,17.0,nearest,1.0
station-1,2024-03-31,22.195684617790203,439.6614919335761,7.768381954182517,5.826924956282232,18.582741240685273,90,2024-03-31,0.2355104875369203,0.42512767216556263,0.501722787096061,0.09535722799129513,0.3610964245905339,-0.08264020820739297,0.6335831146588211,-0.2870212412707677,17.0,nearest,0.0
station-1,2024-04-01,20.851064003103087,419.61682232972896,7.733752320887145,0.0,13.943013252798172,91,2024-03-31,0.2355104875369203,0.42512767216556263,0.501722787096061,0.09535722799129513,0.3610964245905339,-0.08264020820739297,0.6335831146588211,-0.2870212412707677,17.0,nearest,-1.0
station-1,2024-04-02,22.060194193763607,430.54792694224915,7.721755549921787,0.0,6.92388747597812,92,2024-03-31,0.2355104875369203,0.42512767216556263,0.501722787096061,0.09535722799129513,0.3610964245905339,-0.08264020820739297,0.6335831146588211,-0.2870212412707677,17.0,nearest,-2.0
station-1,2024-04-03,21.885858694916088,440.54038348248,7.730919236286341,7.950852281687187,33.954098894247885,93,2024-04-05,0.3142444374420552,0.4015428036110978,0.495900447580315,0.13933473985376552,0.22422657168691965,-0.10514051316777016,0.4847826775680621,-0.12196133314782007,18.0,nearest,2.0
station-1,2024-04-04,20.19988036021183,423.2105000726404,7.739103033417608,0.0,10.157581390674926,94,2024-04-05,0.3142444374420552,0.4015428036110978,0.495900447580315,0.13933473985376552,0.22422657168691965,-0.10514051316777016,0.4847826775680621,-0.12196133314782007,18.0,nearest,1.0
station-1,2024-04-05,22.334726206318,433.41634654973967,7.7056697949209365,9.043383525214221,33.6197863008293,95,2024-04-05,0.3142444374420552,0.4015428036110978,0.495900447580315,0.13933473985376552,0.22422657168691965,-0.10514051316777016,0.4847826775680621,-0.12196133314782007,18.0,nearest,0.0
station-1,2024-04-06,21.369683159419765,443.3704957890726,7.730729216078144,0.0,4.013833683341752,96,2024-04-05,0.3142444374420552,0.4015428036110978,0.495900447580315,0.13933473985376552,0.22422657168691965,-0.10514051316777016,0.4847826775680621,-0.12196133314782007,18.0,nearest,-1.0
