station_id,date,red,green,nir,swir,ndvi,ndwi,mndwi,ndti
station-2,2024-02-25,0.2829399375945956,0.3933695173189616,0.47266359572218675,0.1217412216174393,0.2510888974999679,-0.09156009996520494,0.527320195774562,-0.16328261999306304
station-2,2024-03-01,0.27847461291587594,0.3909903537231231,0.48312733686471926,0.10317156329410929,0.2687134979207975,-0.10540569551868269,0.5824382262524229,-0.168068153546741
station-2,2024-03-06,0.26277762279705946,0.38618047599400385,0.47347954888523147,0.11254122021301134,0.2861797944959019,-0.1015506948848661,0.5486812742700634,-0.19015534812930168
station-2,2024-03-11,0.2728355947952225,0.3874956218865366,0.5218275831886107,0.10808016049901521,0.3133302200123506,-0.147727409299945,0.5638198461645966,-0.17364017358969336
station-2,2024-03-16,0.27403860779219336,0.3647851467393779,0.48328042360507967,0.10879266455449994,0.27629282658700627,-0.1397241923375957,0.5405499921659597,-0.14205254313644933
station-2,2024-03-21,0.2539973460101215,0.38152935324649273,0.47087264268372325,0.10495572900268749,0.29919199312471595,-0.10481356198577559,0.5685140908434738,-0.2006713602836001
station-2,2024-03-26,0.2333783073520593,0.3880889067171779,0.4937040904216542,0.0928382119941073,0.3580416523171214,-0.11977321667008878,0.613919829503976,-0.24894410495463784
station-2,2024-04-05,0.20842387586329952,0.39675563771765004,0.49007049374539235,0.07609164849220518,0.4032195965156827,-0.10522339466226151,0.6781555030076463,-0.3111998301792465
station-2,2024-04-10,0.2093299997583287,0.4511460433904785,0.48297367926985896,0.07073535255955522,0.3952653839651033,-0.03407233045967232,0.728921731609963,-0.36612386798966445
station-2,2024-04-20,0.21015088693948708,0.41609026475060923,0.45673683300424694,0.07749465117289543,0.36975631532930997,-0.04656886611127395,0.6859926279233967,-0.32884996020356383
station-2,2024-04-25,0.2942788647127439,0.39734051919574365,0.46390927629459816,0.12547401524338908,0.22373129096490524,-0.07729320511589141,0.5200056349695953,-0.1490149884183068
station-2,2024-04-30,0.22973196113529998,0.43760143582814787,0.44786366558343055,0.07916348497920317,0.3219201775318967,-0.011589649031817272,0.6936189675741742,-0.31149268961917936
station-2,2024-05-05,0.2524201430028589,0.4118014944723339,0.45187872746201996,0.09629309368093651,0.28320162479815786,-0.04640286065591096,0.6209639074058038,-0.23995206189805507
station-2,2024-05-10,0.23830503494564415,0.42405191386643015,0.4639105591757043,0.09146503725086465,0.3212767220191834,-0.044887758795390906,0.6451521640457029,-0.28043320033694796
station-2,2024-05-15,0.2684337261904568,0.4273024966324349,0.44822273435490306,0.09667954691019173,0.25087195617776303,-0.0238945001035278,0.6309814502170942,-0.2283462686438566
station-2,2024-05-20,0.2519861409582734,0.4145610685289133,0.44215225832137495,0.09647813870259622,0.273959944530441,-0.032205860382609953,0.6224237305577613,-0.2439060958573635
station-2,2024-05-25,0.2743027669886761,0.3899834438302437,0.43216240698280134,0.11102734919498693,0.22344999556977255,-0.0513035042515213,0.5567865972524242,-0.1741428242187333
station-2,2024-05-30,0.26372451122669,0.4255647007816177,0.4416655394697537,0.09058955112495212,0.25225905591860764,-0.018565817865702057,0.6489826411762275,-0.23479286594866527
station-2,2024-06-04,0.23446514334368518,0.4540253777030853,0.40423049618133905,0.08766833594346085,0.2658000811840558,0.05801869003980952,0.6763176912159471,-0.3189008819258457
station-2,2024-06-09,0.23323888828625375,0.44450117162436015,0.41268662794688843,0.08563739994398219,0.27781491077659226,0.037115021577984235,0.676924470179049,-0.3117157975964553
station-2,2024-06-14,0.2099421435672098,0.4674331196011939,0.39112998158348183,0.060962421738786986,0.30144109239943107,0.08887306933226723,0.7692545944494922,-0.3801304683456808
station-3,2024-01-01,0.2841365573094823,0.3697671053740117,0.4512648614151356,0.11188338110265297,0.22726132945935618,-0.09926258579168538,0.5354167212781439,-0.1309528497104883
station-3,2024-01-06,0.2995467961453937,0.36894409307891,0.4902700360774545,0.1182825355826966,0.24147781124807416,-0.1412057121519529,0.5144660467035052,-0.10381188143647373
station-3,2024-01-11,0.2854411539603656,0.38676849570848526,0.48230519015011303,0.12399153186902453,0.25641807049936105,-0.10992933740393097,0.5144822414662887,-0.15073770779404355
station-3,2024-01-16,0.272904442858702,0.3859531292015887,0.46443467030645746,0.11219594209605203,0.2597586700989967,-0.09228911932917047,0.5495487252288151,-0.17158289004613855
station-3,2024-01-21,0.2798947433987219,0.39435590006446863,0.4947664968720868,0.11562985998758835,0.27737511870123943,-0.11293225449452164,0.546536907321548,-0.16976054494784557
station-3,2024-01-26,0.2345170606188343,0.4353937632866234,0.4786606931402735,0.10188343276329341,0.34233209215314975,-0.04733517740593222,0.6207416450489824,-0.2998558845440273
station-3,2024-01-31,0.22985860633487415,0.352753289477157,0.5170640906830645,0.0890154089138149,0.3845183517582846,-0.18890264204152968,0.5970044539686471,-0.21093747660437837
station-3,2024-02-05,0.21449106883279875,0.3849344807725757,0.49037827235977927,0.09141500067519143,0.39140190586272794,-0.12046413263129908,0.6161851571776497,-0.28434458966920345
station-3,2024-02-10,0.23327498551993217,0.3890871996633981,0.5107393767948087,0.08732460011327754,0.3729288106907546,-0.13519513683430406,0.6334070644169095,-0.2503561717805333
station-3,2024-02-15,0.26358629282035945,0.35329571739145477,0.5331522913312976,0.11301046964497179,0.3383368194700447,-0.2028957955458561,0.5152950023537057,-0.1454239596649811
station-3,2024-02-20,0.2558324950157968,0.3988248092753158,0.5277547317728278,0.09888725831891293,0.3470222937035994,-0.13914609246785978,0.6026326675304443,-0.21842315563003822
station-3,2024-03-01,0.3123338887209659,0.3497243725259872,0.5132481279388316,0.1350963513488138,0.2433607263282451,-0.18948895280529374,0.4426956411058832,-0.05647612301460936
station-3,2024-03-06,0.27571122374016915,0.3759235758140056,0.4590609996146852,0.11102721383978668,0.24953280764666066,-0.09956761627362505,0.5439900039232967,-0.1537860656649985
station-3,2024-03-11,0.2445931236813471,0.3918758957297971,0.48940008939674534,0.09562941360307346,0.333527560409952,-0.11066248861069868,0.6076784733526776,-0.23140603478974478
station-3,2024-03-16,0.28356879395136736,0.3742674817010736,0.4789391948685299,0.10688283787106809,0.2562207921513444,-0.12268037281224596,0.5557195598826054,-0.13787425702504993
station-3,2024-03-21,0.289742093537637,0.3818413809812205,0.47286828061524655,0.1268647108160538,0.24013073160855988,-0.10650037518471676,0.5012259028869228,-0.13713751296451443
station-3,2024-03-26,0.2589858093994034,0.4231496344947132,0.44711007914236117,0.10426026110332132,0.26642878509245205,-0.027532521926713266,0.6046328975868012,-0.24066162602275196
station-3,2024-03-31,0.3265921240941199,0.37778190659360067,0.4815964183128554,0.13061589896065703,0.19179224411805726,-0.12080187352939696,0.4861665509422923,-0.07267414792322942
station-3,2024-04-05,0.20778224357536274,0.4306677988579687,0.4781253039711921,0.07335218711364444,0.39413921214721764,-0.052220362330527806,0.7089314346444361,-0.34910414358047476
station-3,2024-04-10,0.2042216609181835,0.4095582672706351,0.4373447735441753,0.07544388219063414,0.36336550683383556,-0.032809548359640575,0.6888925862516869,-0.334544348751143
station-3,2024-04-15,0.24572639145337696,0.40515274057492856,0.4584265578815505,0.09197142190762986,0.30206529224803913,-0.06168954883684806,0.6299861127315184,-0.24494002231218936
station-3,2024-04-20,0.23300224128673097,0.42512277478359645,0.45646739881088155,0.07806613936952517,0.32411167153424364,-0.03555464315066571,0.689714390862874,-0.29192103142351217
station-3,2024-04-25,0.2555660432157737,0.43136692423181167,0.42054679276409923,0.09087002711521142,0.2440136331818389,0.012700971062970185,0.6519969455212721,-0.2559214499039923
station-3,2024-04-30,0.23404691503840303,0.40083480609247374,0.43953713539328754,0.07614873768033106,0.30506990214983376,-0.04605380949819532,0.680707065581273,-0.262707029518792
station-3,2024-05-05,0.25768133558613426,0.4016130108053097,0.43047053509544847,0.10223016757404216,0.25109166576583514,-0.03468104186449155,0.5941984650744982,-0.21831170858200963
station-3,2024-05-10,0.2748223171465121,0.4173017773808466,0.4284660230509365,0.11073130117432985,0.2184647421586555,-0.013200130892179031,0.5805895286813587,-0.20585825773285873
station-3,2024-05-15,0.2980672725365704,0.4266727397718455,0.41101243197346876,0.1122584775544336,0.15928415200508575,0.01869474156472,0.5834033214428912,-0.1774504857619846
station-3,2024-05-20,0.3233202837229048,0.40721148749986963,0.4025857655350776,0.1354079598282253,0.10919523524180243,0.0057121976488013915,0.5009100374305204,-0.1148358046584977
station-3,2024-05-25,0.2604704490555279,0.3962950009815731,0.4021371638086478,0.11450551166432088,0.2138018217761699,-0.0073170434317480606,0.5516625029556289,-0.20680830868671976
station-3,2024-05-30,0.2912591999400039,0.4267064895260225,0.37294695662256655,0.10798559705040171,0.12298554579095868,0.06722853901572075,0.5960830550464218,-0.18865426520138454
station-3,2024-06-04,0.25884897235022003,0.44127071185309624,0.37661006463947105,0.08755341114518429,0.18531657500239695,0.07905876879869765,0.6688751237413996,-0.26055793547707273
station-3,2024-06-09,0.23518574203976314,0.47012620437513347,0.34203939581300224,0.07971800110648966,0.18511607822681936,0.15771021147960504,0.7100342231062976,-0.33310149293454283
station-3,2024-06-14,0.21291686237967486,0.44022855745313294,0.37471889267487085,0.06529085160499491,0.27534408671265614,0.08038513988597974,0.7416880521891599,-0.34802616411463977
station-3,2024-06-24,0.21571573383501916,0.44042550080715037,0.35469311428800127,0.08711661908316529,0.24364520450602964,0.10782339249960778,0.6697263941644008,-0.3424716434635875
station-4,2024-01-01,0.3355921653760592,0.3555630199145609,0.48839199354589197,0.14102443895561514,0.18544024968847267,-0.15738868957800833,0.4320257733593571,-0.028894892150891246
station-4,2024-01-06,0.3612272934919462,0.3441482224980698,0.48896469574448514,0.14984398091612045,0.1502453608946158,-0.17382574447639645,0.39333463208332053,0.024212735779332237
station-4,2024-01-11,0.2964857245679319,0.3821651831030647,0.4920213716349644,0.1288794830740698,0.24798210188423958,-0.1256667560676688,0.4956234098355756,-0.12624967795175984
station-4,2024-01-16,0.27669522260618895,0.3712121170329261,0.4918236459632585,0.120445311772743,0.2799260137327772,-0.13975264305572652,0.5100437633360777,-0.14588026503818147
station-4,2024-01-21,0.26917786532422666,0.41008981954261875,0.4992227543922096,0.09635763898180967,0.29938144655957805,-0.0980223274202509,0.6194762660570766,-0.20744686867595444
station-4,2024-01-26,0.24184579469074502,0.331749893794791,0.5176963859858024,0.1153202133639417,0.36318008178209243,-0.2189031803624359,0.48410680330726225,-0.15673775258217096
station-4,2024-01-31,0.21778256733364068,0.3942912351721781,0.49892713673428096,0.09592569916534088,0.39227119125764837,-0.11714481570589624,0.6086397982355496,-0.28837807976082985
station-4,2024-02-05,0.24279608997151295,0.38511973830059293,0.5017476341241691,0.1052697057735988,0.3477989750933393,-0.13150545329535213,0.5706689569049028,-0.22666039287578582
station-4,2024-02-10,0.24415248055175687,0.40559959268636125,0.4844067678450635,0.07879816110012318,0.3297662994766468,-0.08854675500481399,0.6746551341984287,-0.24847494726721403
station-4,2024-02-15,0.2667195840157147,0.39223362890693636,0.4786294125570695,0.09884936449131482,0.284309537566623,-0.09920708485331214,0.5974229781109466,-0.1904748962897229
station-4,2024-02-25,0.2657006704170957,0.3666208277478254,0.48268820568372867,0.10962464957017244,0.28993955174368463,-0.13666094833225056,0.5396296456712636,-0.15960260345981125
station-4,2024-03-01,0.34441690727348845,0.36246110404443427,0.46905252351786536,0.15094540507278892,0.1532148738805461,-0.1281896242469519,0.4119848408921344,-0.025526606404553065
station-4,2024-03-06,0.2753899371794125,0.37528059816510445,0.47851287559394473,0.09858884038840889,0.2694285456600309,-0.12091012709939462,0.5838987182235201,-0.153519570288828
station-4,2024-03-11,0.2801589012186551,0.36938566341842377,0.4765016868704524,0.11036448598606248,0.259485942234215,-0.12663154664205323,0.5399084872696428,-0.13736819158762797
station-4,2024-03-16,0.29786297735660466,0.3843495834359088,0.47726071995715036,0.11431986464738604,0.23144401754489127,-0.10783429139061294,0.5415004264376321,-0.1267736934934682
station-4,2024-03-21,0.305588276347603,0.3910037294031318,0.4625998205702999,0.13419614363935942,0.20439205560806406,-0.08387510943387778,0.48897114973787403,-0.1226190544111605
station-4,2024-03-26,0.31603549665545516,0.3924524790865079,0.4509625234935676,0.11657318680008506,0.1759157433182122,-0.06937278116712732,0.541975210239962,-0.1078592510353124
station-4,2024-03-31,0.2773609667574815,0.42372832821024925,0.4561369802542135,0.10542398876136047,0.2437307619265655,-0.036833651392079204,0.601536323738646,-0.20877135409620629
station-4,2024-04-05,0.2737822519347639,0.42757387313457684,0.4472246031108198,0.10624192977446482,0.24055575888399905,-0.022463150668235243,0.6019528489209314,-0.21927750496883172
station-4,2024-04-10,0.20107931845303015,0.37631707874799847,0.45223531282168256,0.0878840071827813,0.3844334449981784,-0.09162756012309377,0.621353719987263,-0.3034964560645792
station-4,2024-04-20,0.2812014647042498,0.44686249872945144,0.4031303232368722,0.10328004505349699,0.1781721391307236,0.05145005270916499,0.6245335096489292,-0.22753637365034488
station-4,2024-04-25,0.2751415490440662,0.43359674343630417,0.40684537737452664,0.10127403851173376,0.19311781975366302,0.031830111080069015,0.6213139998304397,-0.22357363228913818
station-4,2024-04-30,0.26329548161221933,0.4542554054632344,0.4030193815558475,0.08173055243540275,0.20969650786310784,0.059766162125851084,0.6950272624460838,-0.26612736084727995
station-4,2024-05-05,0.2723063897617682,0.4231389508648217,0.4058420607895284,0.10890276703872687,0.19691215237490142,0.020865242788583135,0.5906232035042434,-0.21688629183589717
station-4,2024-05-10,0.29694517526078235,0.4094070915264636,0.42044469213466723,0.11966685081464899,0.17215118652603967,-0.013300689141750196,0.5476365731219642,-0.15921505678349426
station-4,2024-05-15,0.3188710002940857,0.38710997380861717,0.3881379771924321,0.13658898994062318,0.09797184916179831,-0.0013260317327991654,0.4783683016565017,-0.0966583746839109
station-4,2024-05-20,0.296683249726198,0.41757003756350053,0.3612968770648697,0.10310107526761735,0.09819996791360365,0.07225003327491593,0.6039685216757601,-0.16924918651199897
station-4,2024-05-25,0.26770003388194064,0.4410859391380424,0.3787081105308381,0.09566687867777947,0.17173062809990014,0.07608963328338267,0.6435346941742334,-0.24462378186935907
station-4,2024-05-30,0.30634065727808435,0.42147844378452787,0.3679987651622938,0.11009676820284148,0.09143482619045747,0.06774062381557161,0.5857716247105312,-0.15819560978592473
station-4,2024-06-04,0.26962320236666837,0.41831594058563554,0.3771919582461832,0.1070266109253144,0.16630524828390597,0.05169525330903915,0.5925454330036937,-0.2161422848841679
station-4,2024-06-09,0.3582626120644863,0.4169236777653564,0.34777356906576645,0.14690332043627383,-0.014856240061137558,0.09042808639124232,0.478906398931469,-0.07567350773676157
station-4,2024-06-14,0.26971159537001504,0.44911011262224837,0.3333687603162401,0.09699947966617044,0.10555337169586379,0.14791626497384916,0.6447618535330844,-0.24957303773325132
station-4,2024-06-24,0.3097621921894903,0.43848908329199143,0.3089869096500298,0.12242936580546164,-0.0012529837007530698,0.17325261930118824,0.5634682153797692,-0.17203698185434896
station-5,2024-01-01,0.3313105728388593,0.37131090051183724,0.5149813486365393,0.1392468708283984,0.21703004735939607,-0.16210279201104671,0.4545304032377394,-0.05693012409971244
station-5,2024-01-06,0.2964405397364371,0.39423909183214645,0.49081557052311237,0.11271923001552973,0.24690190174909157,-0.10911922483291811,0.555311649270458,-0.141597562206376
station-5,2024-01-11,0.2804202718254547,0.3894950958562792,0.48808824484445246,0.11334488378953712,0.2702220840946075,-0.11234619484623386,0.5491810978539396,-0.16281881158851727
station-5,2024-01-16,0.34193539635362363,0.3291685097268324,0.51222304668969,0.14668928307990828,0.19936307101214384,-0.21756165196437777,0.3834742845559201,0.019023710801141777
station-5,2024-01-26,0.24334802688845977,0.3529746072666481,0.4929361953628029,0.10002692112872637,0.3389834535788399,-0.16545667422746535,0.558381529161535,-0.18383769808354053
station-5,2024-01-31,0.3500101333442861,0.31773334720743224,0.47133907300711514,0.15163031974812208,0.14771906848464206,-0.19466619522441017,0.3538898281937938,0.0483371041079808
station-5,2024-02-05,0.2507958893630567,0.3820929786994694,0.49761595212082643,0.10372192212662454,0.3297917658122529,-0.13131954146883124,0.5729981853160423,-0.20745678421924976
station-5,2024-02-10,0.2677302712724165,0.37423494192471324,0.46496377875485856,0.11705323277337437,0.2691894488226019,-0.10811365007405437,0.5234844280739819,-0.16590411514960407
station-5,2024-03-06,0.34167021439070183,0.3529151593864929,0.4836477630225257,0.13342325867322957,0.17202769419469133,-0.15627348539374306,0.4513151594910803,-0.01618943533843859
station-5,2024-03-11,0.3099249032893027,0.3761708856399612,0.460226783071462,0.13986896436585905,0.1951588011088933,-0.10049752716432071,0.45791409572620595,-0.09655500502931727
station-5,2024-03-21,0.28382497884404484,0.38216094454240956,0.4355014212197365,0.12904451022988678,0.21085899580808212,-0.0652353329575198,0.49513641129918523,-0.14765472098620153
station-5,2024-03-26,0.3158800666411002,0.35982651600376697,0.45184002331329876,0.13793384465426511,0.17709573899554237,-0.11336368182302024,0.44578212506950715,-0.06503777007861981
station-5,2024-03-31,0.26647322075279845,0.37555013375987173,0.42929910664856424,0.10894456970067748,0.23402179058184672,-0.06678141717747858,0.5502754976575364,-0.16989555323866445
station-5,2024-04-10,0.2554468464105638,0.4122876129500662,0.4223124111968953,0.08898319170230493,0.2462018230121701,-0.012011500068041971,0.6449695818051309,-0.23488493717949016
station-5,2024-04-15,0.30297380737831986,0.396626659502303,0.4271117969539071,0.12611786434935654,0.17003210149463238,-0.037008272726216554,0.5174780084921738,-0.13386619443174805
station-5,2024-04-25,0.3828352414079743,0.33734672327321824,0.39649222845293297,0.15336662048531238,0.017524067318448466,-0.08059739134941181,0.3749237821387602,0.06316253442266186
station-5,2024-04-30,0.28554179132686863,0.4262879121310483,0.3642214928133184,0.10896772550777971,0.12108979286289519,0.07851446033345791,0.5928385696656319,-0.1977244277956722
station-5,2024-05-05,0.32754627473903397,0.39551172539128415,0.35452551915246544,0.12297904057175274,0.03955484547968743,0.05464556131975923,0.5256268823097232,-0.09399723208926619
station-5,2024-05-10,0.29978108102657175,0.4179007847087599,0.36295608705611604,0.10628940238783008,0.09532437453645595,0.07036462076392956,0.5944624489193475,-0.1645850471102033
station-5,2024-05-15,0.2971736151759384,0.4429686766945851,0.3520977230651289,0.12566033442700897,0.08459345831895906,0.1142935403343914,0.5580234846648086,-0.1969824763697618
station-5,2024-05-20,0.34022343737504884,0.4099203104267496,0.33994344836691437,0.13442413850878607,-0.00041164751475521524,0.09331943468292137,0.506106331123052,-0.09291135633128801
station-5,2024-05-25,0.29075323656734153,0.4378375481168615,0.3386145396489362,0.11621291243948029,0.07604663741975161,0.12779025265220756,0.5804970098832269,-0.2018750643590304
station-5,2024-05-30,0.2801363554195804,0.42430411335547524,0.3248247177457497,0.10826867548051193,0.07386981461856215,0.13279344150123026,0.5934126648973247,-0.20465570098007957
station-5,2024-06-04,0.30977453082662304,0.4082481147887494,0.35187090115478364,0.11208810798394943,0.06362376023982522,0.0741689294063837,0.5691704591055793,-0.13714551283787266
station-5,2024-06-09,0.2697652607412151,0.42342844398341506,0.349237008013821,0.10147707750329563,0.1283868432864437,0.09602012847580953,0.613351076148416,-0.22167423361590158
station-5,2024-06-14,0.27712900558291637,0.4378202605294214,0.332566692976634,0.08892294583960032,0.09092681402327936,0.13662428611203123,0.6623669949060402,-0.22475896201739176
station-5,2024-06-19,0.25971002105084123,0.4682267575240805,0.30902423776653626,0.08036678418821129,0.08670871492467977,0.20482768207716204,0.7070079099459781,-0.28644896453982094
station-5,2024-06-24,0.2930131634102791,0.42724885348471525,0.3122548927375059,0.11389003686906618,0.03179042596381237,0.15550152563074862,0.5790728077421747,-0.186370635859875
station-6,2024-01-06,0.3566506004616296,0.3579178708658346,0.4925031630459944,0.13815576425001774,0.15998582167638836,-0.1582572476612961,0.44300299604612914,-0.0017734765177237152
station-6,2024-01-16,0.28343778955016613,0.34274133322076206,0.4955409071778244,0.13228535968145522,0.2722835919885521,-0.1822770024143768,0.44304031054235626,-0.09470699599208873
station-6,2024-01-21,0.3018437993372906,0.35537225365183533,0.49453466899723203,0.14271027701349662,0.24195891441278983,-0.1637384184513318,0.4269613237675044,-0.08144727151914286
station-6,2024-01-26,0.3694389067149195,0.30516721687692294,0.5125581047099065,0.15906929718759438,0.16226721422081058,-0.25361925619538483,0.31470579168838186,0.09527291198572478
station-6,2024-02-05,0.2837543591094925,0.34348957935204644,0.4845568695805169,0.11236167060033063,0.26135568890929517,-0.1703615665646784,0.5070248436871936,-0.0952344320601462
station-6,2024-02-10,0.3182202563839634,0.3556505437652055,0.4810560602723447,0.13303969494605666,0.20372904900971978,-0.1498799171680868,0.45552546620575385,-0.055545198535025535
station-6,2024-02-15,0.28353753380955843,0.3677923114304726,0.44887661548601027,0.12162297862493794,0.22574534071395796,-0.09928662813423024,0.5029866001482379,-0.12935807906954455
station-6,2024-02-20,0.3040250522166569,0.36701913003493897,0.45140408947668376,0.11964363105243511,0.19509313200397294,-0.10310675140925227,0.5083098990968219,-0.09387470972017697
station-6,2024-02-25,0.30825465752738535,0.39058082665670824,0.45708374053290707,0.1200830488202248,0.19446180066585025,-0.07845428067930874,0.5296982826205453,-0.11780479239035863
station-6,2024-03-01,0.29977122243682514,0.39602313242326903,0.41639286934686703,0.12112251508565565,0.16284207522829267,-0.02507303755614773,0.5315729111553033,-0.13833384722673928
station-6,2024-03-06,0.3328125539069058,0.3555146424264437,0.4394296266291122,0.13736042975796428,0.13806170578276736,-0.10556083925526606,0.44261563422476674,-0.032981536456019304
station-6,2024-03-11,0.3151572046652629,0.3645124336882255,0.43642435554361486,0.12566674839081265,0.16134928968274534,-0.08978476556727827,0.4872619932253683,-0.07261649813066019
